155	156	0.006829268	0.004878049
158	157	0.006829268	0.004878049
158	159	0.006829268	0.004878049
161	160	0.006829268	0.004878049
161	162	0.006829268	0.004878049
164	163	0.006829268	0.004878049
164	165	0.006829268	0.004878049
167	166	0.006829268	0.004878049
167	168	0.006829268	0.004878049
170	169	0.006829268	0.004878049
170	171	0.006829268	0.004878049
173	172	0.006829268	0.004878049
173	174	0.006829268	0.004878049
176	175	0.006829268	0.004878049
176	177	0.006829268	0.004878049
179	178	0.006829268	0.004878049
179	180	0.006829268	0.004878049
182	181	0.006829268	0.004878049
182	183	0.006829268	0.004878049
185	184	0.006829268	0.004878049
185	186	0.006829268	0.004878049
188	187	0.006829268	0.004878049
188	189	0.006829268	0.004878049
191	190	0.006829268	0.004878049
191	192	0.006829268	0.004878049
194	193	0.006829268	0.004878049
194	195	0.006829268	0.004878049
197	196	0.006829268	0.004878049
197	198	0.006829268	0.004878049
200	199	0.006829268	0.004878049
200	201	0.006829268	0.004878049
203	202	0.006829268	0.004878049
203	204	0.006829268	0.004878049
206	205	0.006829268	0.004878049
206	207	0.006829268	0.004878049
209	208	0.006829268	0.004878049
209	210	0.006829268	0.004878049
212	211	0.006829268	0.004878049
212	213	0.006829268	0.004878049
215	214	0.006829268	0.004878049
215	216	0.006829268	0.004878049
218	217	0.006829268	0.004878049
218	219	0.006829268	0.004878049
221	220	0.006829268	0.004878049
221	222	0.006829268	0.004878049
224	223	0.006829268	0.004878049
224	225	0.006829268	0.004878049
227	226	0.006829268	0.004878049
227	228	0.006829268	0.004878049
230	229	0.006829268	0.004878049
230	231	0.006829268	0.004878049
233	232	0.006829268	0.004878049
233	234	0.006829268	0.004878049
236	235	0.006829268	0.004878049
236	237	0.006829268	0.004878049
239	238	0.006829268	0.004878049
239	240	0.006829268	0.004878049
242	241	0.006829268	0.004878049
242	243	0.006829268	0.004878049
245	244	0.006829268	0.004878049
245	246	0.006829268	0.004878049
248	247	0.006829268	0.004878049
248	249	0.006829268	0.004878049
251	250	0.006829268	0.004878049
251	252	0.006829268	0.004878049
254	253	0.006829268	0.004878049
254	255	0.006829268	0.004878049
257	256	0.006829268	0.004878049
257	258	0.006829268	0.004878049
260	259	0.006829268	0.004878049
260	261	0.006829268	0.004878049
263	262	0.006829268	0.004878049
263	264	0.006829268	0.004878049
266	265	0.006829268	0.004878049
266	267	0.006829268	0.004878049
269	268	0.006829268	0.004878049
269	270	0.006829268	0.004878049
272	271	0.006829268	0.004878049
272	273	0.006829268	0.004878049
275	274	0.006829268	0.004878049
275	276	0.006829268	0.004878049
278	277	0.006829268	0.004878049
278	279	0.006829268	0.004878049
281	280	0.006829268	0.004878049
281	282	0.006829268	0.004878049
284	283	0.006829268	0.004878049
284	285	0.006829268	0.004878049
287	286	0.006829268	0.004878049
287	288	0.006829268	0.004878049
290	289	0.006829268	0.004878049
290	291	0.006829268	0.004878049
293	292	0.006829268	0.004878049
293	294	0.006829268	0.004878049
296	295	0.006829268	0.004878049
296	297	0.006829268	0.004878049
299	298	0.006829268	0.004878049
299	300	0.006829268	0.004878049
302	301	0.006829268	0.004878049
302	303	0.006829268	0.004878049
305	304	0.006829268	0.004878049
305	306	0.006829268	0.004878049
308	307	0.006829268	0.004878049
308	309	0.006829268	0.004878049
311	310	0.006829268	0.004878049
311	312	0.006829268	0.004878049
314	313	0.006829268	0.004878049
314	315	0.006829268	0.004878049
317	316	0.006829268	0.004878049
317	318	0.006829268	0.004878049
320	319	0.006829268	0.004878049
320	321	0.006829268	0.004878049
323	322	0.006829268	0.004878049
323	324	0.006829268	0.004878049
326	325	0.006829268	0.004878049
326	327	0.006829268	0.004878049
329	328	0.006829268	0.004878049
329	330	0.006829268	0.004878049
332	331	0.006829268	0.004878049
332	333	0.006829268	0.004878049
335	334	0.006829268	0.004878049
335	336	0.006829268	0.004878049
338	337	0.006829268	0.004878049
338	339	0.006829268	0.004878049
341	340	0.006829268	0.004878049
341	342	0.006829268	0.004878049
344	343	0.006829268	0.004878049
344	345	0.006829268	0.004878049
347	346	0.006829268	0.004878049
347	348	0.006829268	0.004878049
350	349	0.006829268	0.004878049
350	351	0.006829268	0.004878049
353	352	0.006829268	0.004878049
353	354	0.006829268	0.004878049
356	355	0.006829268	0.004878049
356	357	0.006829268	0.004878049
359	358	0.006829268	0.004878049
359	360	0.006829268	0.004878049
362	361	0.006829268	0.004878049
362	363	0.006829268	0.004878049
365	364	0.006829268	0.004878049
365	366	0.006829268	0.004878049
368	367	0.006829268	0.004878049
368	369	0.006829268	0.004878049
371	370	0.006829268	0.004878049
371	372	0.006829268	0.004878049
374	373	0.006829268	0.004878049
374	375	0.006829268	0.004878049
377	376	0.006829268	0.004878049
377	378	0.006829268	0.004878049
380	379	0.006829268	0.004878049
380	381	0.006829268	0.004878049
383	382	0.006829268	0.004878049
383	384	0.006829268	0.004878049
386	385	0.006829268	0.004878049
386	387	0.006829268	0.004878049
389	388	0.006829268	0.004878049
389	390	0.006829268	0.004878049
392	391	0.006829268	0.004878049
392	393	0.006829268	0.004878049
395	394	0.006829268	0.004878049
395	396	0.006829268	0.004878049
398	397	0.006829268	0.004878049
398	399	0.006829268	0.004878049
401	400	0.006829268	0.004878049
401	402	0.006829268	0.004878049
401	404	0.006829268	0.004878049
