19	20	0.108440171	0.077457265
13	14	0.108440171	0.077457265
15	16	0.108440171	0.077457265
17	18	0.108440171	0.077457265
11	12	0.108440171	0.077457265
11	20	0.108440171	0.077457265
12	13	0.108440171	0.077457265
14	15	0.108440171	0.077457265
16	17	0.108440171	0.077457265
18	19	0.108440171	0.077457265
27	28	0.108440171	0.077457265
29	30	0.108440171	0.077457265
21	22	0.108440171	0.077457265
21	30	0.108440171	0.077457265
22	23	0.108440171	0.077457265
24	25	0.108440171	0.077457265
25	26	0.108440171	0.077457265
26	27	0.108440171	0.077457265
28	29	0.108440171	0.077457265
23	24	0.108440171	0.077457265
12	22	0.071794872	0.051282051
11	21	0.071794872	0.051282051
16	26	0.071794872	0.051282051
17	27	0.071794872	0.051282051
18	28	0.071794872	0.051282051
19	29	0.071794872	0.051282051
20	30	0.071794872	0.051282051
13	23	0.071794872	0.051282051
14	24	0.071794872	0.051282051
15	25	0.071794872	0.051282051
32	33	0.071047009	0.050747863
33	34	0.071047009	0.050747863
31	32	0.071047009	0.050747863
34	35	0.071047009	0.050747863
35	36	0.071047009	0.050747863
31	40	0.071047009	0.050747863
36	37	0.071047009	0.050747863
37	38	0.071047009	0.050747863
38	39	0.071047009	0.050747863
39	40	0.071047009	0.050747863
2	3	0.071047009	0.050747863
4	5	0.071047009	0.050747863
5	6	0.071047009	0.050747863
6	7	0.071047009	0.050747863
7	8	0.071047009	0.050747863
1	2	0.071047009	0.050747863
1	10	0.071047009	0.050747863
3	4	0.071047009	0.050747863
8	9	0.071047009	0.050747863
9	10	0.071047009	0.050747863
21	31	0.053846154	0.038461538
22	32	0.053846154	0.038461538
23	33	0.053846154	0.038461538
24	34	0.053846154	0.038461538
25	35	0.053846154	0.038461538
26	36	0.053846154	0.038461538
27	37	0.053846154	0.038461538
28	38	0.053846154	0.038461538
29	39	0.053846154	0.038461538
30	40	0.053846154	0.038461538
6	16	0.053846154	0.038461538
7	17	0.053846154	0.038461538
8	18	0.053846154	0.038461538
9	19	0.053846154	0.038461538
4	14	0.053846154	0.038461538
5	15	0.053846154	0.038461538
10	20	0.053846154	0.038461538
1	11	0.053846154	0.038461538
2	12	0.053846154	0.038461538
3	13	0.053846154	0.038461538
