15	16	0.155481481	0.111058201
15	21	0.155481481	0.111058201
16	22	0.155481481	0.111058201
21	22	0.155481481	0.111058201
9	15	0.136679012	0.097627866
10	16	0.136679012	0.097627866
14	15	0.136679012	0.097627866
16	17	0.136679012	0.097627866
20	21	0.136679012	0.097627866
22	28	0.136679012	0.097627866
22	23	0.136679012	0.097627866
21	27	0.136679012	0.097627866
27	28	0.129555556	0.092539683
14	20	0.129555556	0.092539683
17	23	0.129555556	0.092539683
9	10	0.129555556	0.092539683
8	9	0.115074074	0.082195767
8	14	0.115074074	0.082195767
11	17	0.115074074	0.082195767
26	27	0.115074074	0.082195767
28	29	0.115074074	0.082195767
10	11	0.115074074	0.082195767
20	26	0.115074074	0.082195767
23	29	0.115074074	0.082195767
3	9	0.082432099	0.058880071
4	10	0.082432099	0.058880071
13	14	0.082432099	0.058880071
17	18	0.082432099	0.058880071
19	20	0.082432099	0.058880071
23	24	0.082432099	0.058880071
27	33	0.082432099	0.058880071
28	34	0.082432099	0.058880071
3	4	0.074962963	0.053544974
18	24	0.074962963	0.053544974
13	19	0.074962963	0.053544974
33	34	0.074962963	0.053544974
25	26	0.07162963	0.051164021
2	8	0.07162963	0.051164021
5	11	0.07162963	0.051164021
7	8	0.07162963	0.051164021
29	30	0.07162963	0.051164021
29	35	0.07162963	0.051164021
11	12	0.07162963	0.051164021
26	32	0.07162963	0.051164021
2	3	0.068246914	0.048747795
12	18	0.068246914	0.048747795
4	5	0.068246914	0.048747795
7	13	0.068246914	0.048747795
32	33	0.068246914	0.048747795
19	25	0.068246914	0.048747795
24	30	0.068246914	0.048747795
34	35	0.068246914	0.048747795
5	6	0.045938272	0.032813051
30	36	0.045938272	0.032813051
35	36	0.045938272	0.032813051
1	2	0.045938272	0.032813051
1	7	0.045938272	0.032813051
6	12	0.045938272	0.032813051
25	31	0.045938272	0.032813051
31	32	0.045938272	0.032813051
