0	2411	0.00112	0.0008
0	2219	0.002239104	0.00159936
1	2140	0.00112	0.0008
2	862	0.028828683	0.020591917
2	1501	0.029925378	0.02137527
3	627	0.003357311	0.002398079
3	2092	0.004474622	0.003196158
4	1545	0.00112	0.0008
4	2287	0.003357311	0.002398079
4	2176	0.005591036	0.003993597
5	546	0.00112	0.0008
6	1268	0.00112	0.0008
6	951	0.002239104	0.00159936
6	1814	0.028828683	0.020591917
6	391	0.033210084	0.023721489
7	1968	0.002239104	0.00159936
7	903	0.003357311	0.002398079
8	781	0.00112	0.0008
8	1126	0.00112	0.0008
8	1029	0.004474622	0.003196158
8	1626	0.025533221	0.018238015
8	2368	0.033210084	0.023721489
9	1025	0.00112	0.0008
9	2264	0.002239104	0.00159936
10	1749	0.00112	0.0008
10	2178	0.002239104	0.00159936
11	1197	0.00112	0.0008
11	2217	0.002239104	0.00159936
12	2335	0.00112	0.0008
13	1364	0.00112	0.0008
14	981	0.00112	0.0008
14	1402	0.002239104	0.00159936
15	599	0.00112	0.0008
15	1737	0.00112	0.0008
15	988	0.003357311	0.002398079
16	2171	0.00112	0.0008
17	1538	0.0122707	0.008764786
17	337	0.01338084	0.009557743
18	702	0.00112	0.0008
18	1797	0.002239104	0.00159936
18	2205	0.015598431	0.011141737
18	1753	0.020022857	0.014302041
19	1028	0.00112	0.0008
20	1289	0.00112	0.0008
21	2082	0.002239104	0.00159936
21	966	0.003357311	0.002398079
22	1665	0.00112	0.0008
23	124	0.00112	0.0008
24	1921	0.00112	0.0008
25	1037	0.00112	0.0008
26	2448	0.00112	0.0008
26	2094	0.002239104	0.00159936
27	2468	0.117826331	0.084161665
27	1651	0.118847731	0.084891236
28	1899	0.00112	0.0008
28	1573	0.011159664	0.007971188
28	1766	0.470518319	0.336084514
28	1363	0.462752269	0.330537335
29	1325	0.00112	0.0008
29	2118	0.002239104	0.00159936
30	1173	0.002239104	0.00159936
30	2462	0.004474622	0.003196158
30	188	0.007821176	0.005586555
31	559	0.002239104	0.00159936
31	1576	0.003357311	0.002398079
32	2130	0.00112	0.0008
32	315	0.002239104	0.00159936
33	166	0.028828683	0.020591917
33	898	0.029925378	0.02137527
34	67	0.00112	0.0008
34	176	0.00112	0.0008
34	1077	0.003357311	0.002398079
35	2080	0.00112	0.0008
36	1182	0.00112	0.0008
36	2293	0.039755294	0.028396639
36	1845	0.04192986	0.0299499
37	2079	0.006706555	0.004790396
37	129	0.007821176	0.005586555
38	1562	0.186200112	0.13300008
38	598	0.187159664	0.133685474
39	1941	0.048432045	0.034594318
39	464	0.049512605	0.035366146
40	892	0.007821176	0.005586555
40	309	0.061339608	0.043814006
40	979	0.059197311	0.042283794
40	1166	0.125972437	0.089980312
41	1633	0.00112	0.0008
42	1316	0.00112	0.0008
43	1172	0.010047731	0.007176951
43	370	0.011159664	0.007971188
44	822	0.00112	0.0008
44	1416	0.002239104	0.00159936
44	1541	0.01338084	0.009557743
44	2362	0.017812437	0.012723169
45	888	0.002239104	0.00159936
45	552	0.002239104	0.00159936
45	1000	0.005591036	0.003993597
46	2413	0.057051429	0.04075102
46	800	0.029925378	0.02137527
46	1971	0.086767507	0.061976791
47	2201	0.00112	0.0008
48	1892	0.002239104	0.00159936
48	456	0.003357311	0.002398079
49	1753	0.00112	0.0008
50	191	0.00112	0.0008
51	650	0.002239104	0.00159936
51	243	0.007821176	0.005586555
51	2250	0.002239104	0.00159936
51	1253	0.275103193	0.196502281
51	1308	0.285515294	0.203939496
52	2002	0.00112	0.0008
52	877	0.002239104	0.00159936
53	1214	0.005591036	0.003993597
53	2166	0.006706555	0.004790396
54	363	0.004474622	0.003196158
54	1031	0.005591036	0.003993597
55	2201	0.695617255	0.496869468
55	1539	0.695708235	0.496934454
56	1979	0.00112	0.0008
57	733	0.00112	0.0008
58	2391	0.00112	0.0008
59	548	0.00112	0.0008
60	778	0.00112	0.0008
61	1094	0.00112	0.0008
61	2203	0.002239104	0.00159936
62	722	0.00112	0.0008
62	2320	0.00112	0.0008
62	2490	0.003357311	0.002398079
63	697	0.00112	0.0008
64	1291	0.004474622	0.003196158
64	694	0.632461176	0.451757983
64	944	0.634193389	0.452995278
65	2394	0.624941176	0.446386555
65	2497	0.00112	0.0008
65	1572	0.625674398	0.446910284
66	191	0.002239104	0.00159936
66	1614	0.003357311	0.002398079
68	2459	0.003357311	0.002398079
68	1734	0.004474622	0.003196158
69	2227	0.00112	0.0008
70	690	0.00112	0.0008
70	1166	0.002239104	0.00159936
71	1609	0.033210084	0.023721489
71	124	0.034303193	0.024502281
72	624	0.011159664	0.007971188
72	1541	0.0122707	0.008764786
73	1199	0.051671036	0.036907883
73	186	0.063478319	0.045341657
73	2468	0.113731765	0.081236975
74	2011	0.00112	0.0008
74	467	0.002239104	0.00159936
75	1245	0.00112	0.0008
75	1087	0.002239104	0.00159936
76	1974	0.00112	0.0008
76	797	0.006706555	0.004790396
76	1694	0.008934902	0.006382073
77	957	0.00112	0.0008
78	366	0.00112	0.0008
79	936	0.00112	0.0008
79	1360	0.002239104	0.00159936
80	1380	0.00112	0.0008
81	2029	0.002239104	0.00159936
81	447	0.003357311	0.002398079
82	344	0.00112	0.0008
83	316	0.00112	0.0008
84	1048	0.00112	0.0008
84	1435	0.00112	0.0008
84	879	0.002239104	0.00159936
84	1938	0.005591036	0.003993597
85	1256	0.00112	0.0008
85	325	0.007821176	0.005586555
85	533	0.010047731	0.007176951
86	360	0.057051429	0.04075102
86	1553	0.130023978	0.09287427
86	1562	0.182352941	0.130252101
87	2132	0.00112	0.0008
88	1145	0.00112	0.0008
88	1315	0.00112	0.0008
88	341	0.003357311	0.002398079
89	280	0.004474622	0.003196158
89	1323	0.005591036	0.003993597
90	1171	0.002239104	0.00159936
90	1175	0.003357311	0.002398079
91	1805	0.00112	0.0008
91	356	0.011159664	0.007971188
91	401	0.01338084	0.009557743
92	2443	0.00112	0.0008
93	2013	0.00112	0.0008
94	1139	0.00112	0.0008
95	1143	0.00112	0.0008
96	1334	0.004474622	0.003196158
96	450	0.005591036	0.003993597
97	1551	0.00112	0.0008
97	1736	0.014490084	0.01035006
97	2437	0.016705882	0.011932773
98	1532	0.005591036	0.003993597
98	2388	0.006706555	0.004790396
99	2367	0.00112	0.0008
